Time,cs:altitude_agl,cs:altitude_amsl,cs:ground_elevation,cs:ground_speed_x,cs:ground_speed_y,cs:ground_speed_z,fc:altitude_raw,fc:control_mode,fc:course,fc:downlink_present,fc:gcs_link_quality,fc:ground_speed,fc:heading,fc:home_latitude,fc:home_longitude,fc:is_armed,fc:latitude,fc:longitude,fc:main_current,fc:main_voltage,fc:pitch,fc:rc_link_quality,fc:remaining_power_level,fc:roll,fc:satellite_count,fc:takeoff_latitude,fc:takeoff_longitude,fc:uplink_present,fc:vertical_speed,gb:heading,gb:pitch,gb:roll
2018-04-19T16:02:03.501,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,-0.0,0.0,0.0,269.99999969147996,true,1.0,0.0,-62.89999992812626,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,19.7999999773752,1.0,0.6,-5.999999993144,0.0,56.976749025189164,24.07383025023125,true,-0.0,-59.79999916872908,-16.60000036250146,0.0
2018-04-19T16:02:03.548,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,-0.0,0.0,0.0,269.99999969147996,true,1.0,0.0,-62.89999992812626,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,19.7999999773752,1.0,0.6,-5.999999993144,0.0,56.976749025189164,24.07383025023125,true,-0.0,-59.90000145743317,-16.60000036250146,0.0
2018-04-19T16:02:03.642,-0.5341487526893616,0.3569096326828003,0.8910583853721619,3.589793527422913E-10,-0.10000000149011612,-0.0,0.0,0.0,179.99999979432,true,1.0,0.10000000149011612,-63.19999992778347,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,27.09999996903373,1.0,0.6,-8.899999989830267,0.0,56.976749025189164,24.07383025023125,true,-0.0,-59.90000145743317,-16.60000036250146,0.0
2018-04-19T16:02:03.845,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.3000000127286325,-0.30000001111322544,-0.0,0.0,0.0,134.99999984573998,true,1.0,0.4242640855706679,-52.999999939438666,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,30.899999964691602,1.0,0.6,-8.199999990630133,0.0,56.976749025189164,24.07383025023125,true,-0.0,-59.90000145743317,-16.60000036250146,0.0
2018-04-19T16:02:03.907,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.3000000127286325,-0.30000001111322544,-0.0,0.0,0.0,134.99999984573998,true,1.0,0.4242640855706679,-52.999999939438666,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,30.899999964691602,1.0,0.6,-8.199999990630133,0.0,56.976749025189164,24.07383025023125,true,-0.0,-59.90000145743317,-16.60000036250146,0.0
2018-04-19T16:02:04.001,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.3000000127286325,-0.30000001111322544,-0.0,0.0,0.0,134.99999984573998,true,1.0,0.4242640855706679,-52.999999939438666,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,30.899999964691602,1.0,0.6,-8.199999990630133,0.0,56.976749025189164,24.07383025023125,true,-0.0,-56.20000069872159,-16.60000036250146,0.0
2018-04-19T16:02:04.063,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.30000001375692825,-0.6000000229238582,-0.0,0.0,0.0,153.434948647597,true,1.0,0.6708204199059444,-34.7999999602352,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,28.999999966862664,1.0,0.6,-7.099999991887066,0.0,56.976749025189164,24.07383025023125,true,-0.0,-56.20000069872159,-16.60000036250146,0.0
2018-04-19T16:02:04.313,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.30000001410992483,-0.6999999871409298,-0.0,0.0,0.0,156.80140812956122,true,1.0,0.7615773043252123,-25.299999971090536,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,26.399999969833594,1.0,0.6,-7.599999991315732,0.0,56.976749025189164,24.07383025023125,true,-0.0,-56.20000069872159,-16.60000036250146,0.0
2018-04-19T16:02:04.360,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.30000001410992483,-0.6999999871409298,-0.0,0.0,0.0,156.80140812956122,true,1.0,0.7615773043252123,-25.299999971090536,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,26.399999969833594,1.0,0.6,-7.599999991315732,0.0,56.976749025189164,24.07383025023125,true,-0.0,-24.29999920929375,-16.70000074385692,0.0
2018-04-19T16:02:04.454,-0.5341487526893616,0.3569096326828003,0.8910583853721619,2.8718348219383302E-9,-0.800000011920929,-0.20000000298023224,0.0,0.0,179.99999979432,true,1.0,0.800000011920929,4.1999999952008,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,15.699999982060133,1.0,0.6,-3.0999999964577336,0.0,56.976749025189164,24.07383025023125,true,-0.20000000298023224,-24.29999920929375,-16.70000074385692,0.0
2018-04-19T16:02:04.704,-0.5341487526893616,0.3569096326828003,0.8910583853721619,2.153876169945839E-9,-0.6000000238418579,-0.0,0.0,0.0,179.99999979432,true,1.0,0.6000000238418579,18.199999979203465,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,6.399999992686934,1.0,0.6,-4.7999999945152,0.0,56.976749025189164,24.07383025023125,true,-0.0,-24.29999920929375,-16.70000074385692,0.0
2018-04-19T16:02:04.720,-0.5341487526893616,0.3569096326828003,0.8910583853721619,2.153876169945839E-9,-0.6000000238418579,-0.0,0.0,0.0,179.99999979432,true,1.0,0.6000000238418579,18.199999979203465,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,6.399999992686934,1.0,0.6,-4.7999999945152,0.0,56.976749025189164,24.07383025023125,true,-0.0,-24.29999920929375,-16.70000074385692,0.0
2018-04-19T16:02:04.751,-0.5341487526893616,0.3569096326828003,0.8910583853721619,2.153876169945839E-9,-0.6000000238418579,-0.0,0.0,0.0,179.99999979432,true,1.0,0.6000000238418579,18.199999979203465,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.21,15.599,6.399999992686934,1.0,0.6,-4.7999999945152,0.0,56.976749025189164,24.07383025023125,true,-0.0,6.80000018296473,-16.60000036250146,0.0
